date,open,high,low,close,volume
2021-01-08,38001.76,41986.37,37572.01,40665.15,30972.07218867
2021-01-09,40255.4,41452.12,40205.0,40571.12,5789.46131543
2021-01-10,38168.89,38273.88,33333.34,34847.17,16737.69708304
2021-01-11,34848.67,36342.52,30100.0,35461.96,50760.60940986
2021-01-12,35896.95,36604.51,32507.14,34038.98,28740.62177614
2021-01-13,37393.67,38192.34,36751.11,37546.15,7904.34266134
2021-01-14,39123.05,39697.0,37800.0,37800.01,5811.34455512
2021-01-15,37800.01,38740.0,34298.93,36754.67,27412.85780201
2021-01-16,35866.33,37948.0,35372.59,36006.94,13307.64643895
2021-01-17,35820.01,36200.0,34736.46,35334.39,4448.14839494
2021-01-18,36624.23,37329.56,36200.0,36297.36,5214.09647316
2021-01-19,35921.91,36415.34,34780.0,35504.84,6227.85553522
2021-01-20,35498.85,35628.24,33932.82,34563.12,4450.7770464
2021-01-21,34561.13,34998.11,30011.0,30855.95,41125.90530534
2021-01-22,31831.6,33867.0,30450.26,32984.93,23998.92138883
2021-01-23,32110.0,32994.13,31676.38,32865.87,3290.337515
2021-01-24,32293.18,33793.43,32210.17,33356.55,6079.09186876
2021-01-25,32260.52,32845.16,31435.34,32090.1,6272.46728485
2021-01-26,32510.82,32584.62,31420.69,31551.72,4995.55601014
2021-01-27,31556.28,31936.16,29200.0,30407.13,38417.93193009
2021-01-28,33487.92,34433.04,32729.0,33052.81,16333.57023029
2021-01-29,33050.01,38664.33,31990.0,34262.11,50440.88211659
2021-01-30,33513.67,34814.59,33147.81,34315.63,13342.78871891
2021-01-31,33137.75,33958.34,32333.0,33800.0,5351.79717792
2021-02-01,33534.39,34161.18,33450.0,34022.03,4021.69056496
2021-02-02,35513.0,36888.0,35393.8,36524.72,5911.13879169
2021-02-03,37688.42,38360.88,37384.69,37632.75,8564.53161137
2021-02-04,37632.75,38769.0,36156.45,36975.0,22380.8798223
2021-02-05,38327.09,39682.01,38250.0,39056.37,8992.48005606
2021-02-06,39057.05,41000.0,39039.44,39265.43,16873.12712461
2021-02-07,38871.43,39190.56,38057.01,38701.98,3542.34194999
2021-02-08,38703.08,46750.0,38642.9,46448.1,36831.61466582
2021-02-09,46949.44,48200.0,45020.0,46514.73,22791.48204645
2021-02-10,46180.31,47349.99,43706.86,44850.0,18160.58959965
2021-02-11,47993.6,48912.0,46951.25,47300.88,7090.8092667
2021-02-12,47295.72,48200.0,46300.0,47408.34,15553.54211469
2021-02-13,47975.72,48000.0,46300.0,47232.45,8399.28070259
2021-02-14,48667.23,49093.44,45768.46,46785.73,8363.77909299
2021-02-15,47935.66,49900.0,47051.22,49163.27,6071.57442457
2021-02-16,49141.43,50209.0,48942.87,49737.0,4886.40678059
2021-02-17,49745.83,52640.35,49658.66,52170.01,19633.59385472
2021-02-18,51596.0,51949.0,50725.0,51491.52,4107.57336494
2021-02-19,55983.57,56596.0,55398.63,55714.44,5287.77903443
2021-02-20,55714.45,57563.57,54000.1,55923.52,15304.00056077
2021-02-21,57489.16,57577.69,55150.0,55899.97,6469.18006694
2021-02-22,54125.67,54206.22,48543.67,49975.25,12763.5768982
2021-02-23,49940.0,51301.6,44888.08,48899.99,47372.05531016
2021-02-24,50234.41,51415.41,48078.62,49737.82,19248.67425074
2021-02-25,47063.9,47822.93,45510.0,45527.11,10264.60152271
2021-02-26,45525.01,48464.64,44150.0,46326.2,23353.53616244
2021-02-27,46169.92,46655.64,44250.0,44804.85,5479.1781351
2021-02-28,44814.48,45998.0,43016.0,45231.75,15418.5578013
2021-03-01,46238.49,49829.0,45680.0,49639.4,18294.2327809
2021-03-02,48706.45,49750.0,47075.11,48511.6,11227.82272561
2021-03-03,49110.72,52666.0,49110.72,50360.0,17289.19820601
2021-03-04,48358.13,48358.13,46250.32,47229.98,198.3535536
2021-03-05,48766.01,49174.91,48084.04,48481.65,2907.08685258
2021-03-06,48909.84,49910.95,48909.83,49366.61,3275.04530268
2021-03-07,50976.22,51846.5,50133.91,50815.72,4797.36025917
2021-03-08,52413.17,54444.0,51845.01,54288.08,7383.45607954
2021-03-09,54921.61,55861.0,53025.0,53674.27,8190.40204534
2021-03-10,53674.27,57402.14,53544.62,55890.69,18253.0709487
2021-03-11,57820.15,58065.92,56357.58,57160.98,5169.36687704
2021-03-12,57220.84,57290.68,56083.74,56731.11,2671.02247078
2021-03-13,56731.12,61788.45,56493.71,61178.5,17903.70569768
2021-03-14,58967.37,60601.07,58740.0,59754.48,4150.41724219
2021-03-15,59754.48,59923.43,54568.0,55636.15,24035.30965762
2021-03-16,56924.26,57179.0,55418.14,55587.32,2853.30279151
2021-03-17,55587.32,58996.38,54166.12,58925.54,18613.99874731
2021-03-18,57644.95,58254.16,56260.0,57887.82,4328.66941188
2021-03-19,57887.81,59461.99,57452.0,58039.66,11253.8478632
2021-03-20,58126.34,58651.22,56750.0,56921.67,3461.86617299
2021-03-21,57377.29,57820.61,56325.0,57610.01,2466.90364298
2021-03-22,54111.49,55396.95,53812.0,54461.43,3565.61132532
2021-03-23,54333.27,54738.0,53527.0,54106.54,3063.59480418
2021-03-24,52259.69,52777.0,51500.0,52239.64,5646.30393432
2021-03-25,52239.63,53238.0,50305.0,51325.01,22925.02561778
2021-03-26,52735.46,55125.13,52420.0,55072.44,14926.17132617
2021-03-27,54997.59,56640.0,53966.0,55856.53,8375.6805741
2021-03-28,55781.22,55908.93,54962.19,55324.04,1957.14604902
2021-03-29,55308.04,58400.0,54900.0,57613.48,15293.56718811
2021-03-30,58786.46,59093.0,58426.03,58740.77,2316.8744018
2021-03-31,58800.01,59333.16,58650.01,58922.22,1775.70371131
2021-04-01,58925.14,59474.94,57930.0,58726.48,9045.87574946
2021-04-02,58981.04,59479.0,58941.2,59401.81,1262.04383187
2021-04-03,59401.8,59752.0,56943.0,57094.34,6764.19549789
2021-04-04,58216.73,58424.0,57300.0,57307.92,1373.42518622
2021-04-05,59134.07,59475.0,58000.0,58775.23,2051.84845924
2021-04-06,58021.67,58207.57,57239.35,57645.47,2167.69924029
2021-04-07,57645.47,58630.0,55401.99,55955.75,14534.41345879
2021-04-08,56915.02,58152.0,56346.89,58083.1,6470.54303548
2021-04-09,58092.68,61000.0,57875.41,60951.61,4027.61089956
2021-04-10,60951.62,61218.97,58370.0,59778.6,8433.51995731
2021-04-11,59983.66,60570.0,59542.31,60088.62,2221.65599112
2021-04-12,59836.88,61055.0,59799.01,60571.22,3793.79010488
2021-04-13,63588.22,64311.39,63110.81,64303.77,3030.46952827
2021-04-14,64303.78,64899.0,61277.91,62971.8,18769.19267458
2021-04-15,63229.04,63604.34,61682.27,61712.36,4295.13826963
2021-04-16,61716.42,62242.89,60048.43,61427.27,14623.82163868
2021-04-17,60067.2,60437.97,51300.0,54986.39,9904.90730719
2021-04-18,54988.16,56790.7,53134.65,56274.41,20783.83193255
2021-04-19,55696.83,55843.0,53610.0,55353.73,5531.77578872
2021-04-20,55353.73,57111.0,53430.01,56499.29,12672.65290542
2021-04-21,53795.62,54679.57,51300.0,54279.41,7374.07456362
2021-04-22,51695.98,52130.58,48500.0,49138.85,13697.07567129
2021-04-23,49138.85,51500.0,47464.65,51187.27,25061.03668803
2021-04-24,50101.42,50497.94,49411.76,49699.42,2082.70332621
2021-04-25,49121.0,52773.02,48817.62,52360.47,5709.51040152
2021-04-26,52360.47,54400.0,52131.16,54053.6,12278.17901244
2021-04-27,55069.61,55794.43,54722.94,54894.13,2999.02062548
2021-04-28,54889.81,55226.86,53601.09,53625.09,2255.28943483
2021-04-29,53580.0,54250.0,53068.43,54178.29,2101.04825968
2021-04-30,54178.29,58075.01,53958.23,57798.77,14435.13714857
2021-05-01,58117.89,58474.99,57050.94,57859.28,7054.65723688
2021-05-02,56625.21,58300.0,56575.99,57850.71,2787.33082516
2021-05-03,57212.73,57247.24,54700.2,55856.8,4798.67642325
2021-05-04,53241.91,55416.48,52913.02,54573.94,5239.48710795
2021-05-05,57515.69,57658.21,56637.35,57008.23,3400.60758454
2021-05-06,56444.82,57137.88,55300.0,55882.93,3929.10769163
2021-05-07,57380.39,58664.61,56980.01,58126.74,2639.22095452
2021-05-08,58958.06,59300.52,57866.0,58211.21,4370.09695829
2021-05-09,58313.84,59592.2,58102.0,59230.42,3253.13216093
2021-05-10,55866.38,56451.7,54511.48,55379.8,3975.2415715
2021-05-11,56753.19,58041.0,56637.34,57425.24,3162.95472039
2021-05-12,49498.76,52450.0,46000.0,50477.63,10463.1933106
2021-05-13,50492.27,51400.0,46897.08,49690.11,30586.35588362
2021-05-14,49893.48,50730.58,49200.0,49368.92,4551.45275589
2021-05-15,46771.01,48814.36,46490.0,48118.82,4355.7033197
2021-05-16,46450.78,46646.15,42141.0,43538.88,14057.32088593
2021-05-17,43560.58,45874.97,42101.0,43580.5,29602.89959834
2021-05-18,42865.05,43591.7,38500.0,39258.21,20600.65626799
2021-05-19,39262.62,42990.0,30000.0,36731.75,88439.61224063
2021-05-20,39507.27,42605.0,38172.55,40623.33,36028.38783906
2021-05-21,40021.3,41789.61,33501.54,37340.77,49585.82852012
2021-05-22,37476.84,38319.36,36723.3,37235.63,4170.02234588
2021-05-23,37239.78,37346.47,31111.0,34758.67,49263.28061944
2021-05-24,34934.77,39966.87,34806.15,38878.56,34186.7577916
2021-05-25,38361.81,39721.0,37837.36,39438.27,5681.71515459
2021-05-26,39438.28,40900.0,37950.01,39293.23,19425.08384296
2021-05-27,38556.88,38900.0,37285.0,37354.37,4231.68417418
2021-05-28,37352.54,37601.44,34688.0,35680.47,32000.0390094
2021-05-29,35721.69,37325.0,33650.86,34627.82,24009.01835914
2021-05-30,35669.44,36012.17,34183.0,34499.57,4551.41721428
2021-05-31,37276.23,37918.97,36500.0,36753.45,3548.48226811
2021-06-01,36684.99,36891.5,35920.0,36666.01,1804.91407113
2021-06-02,37581.83,38054.19,37184.88,37970.64,1953.07467947
2021-06-03,39248.54,39291.24,37389.26,37583.24,4032.78995648
2021-06-04,37578.16,37688.44,35593.22,36856.52,13880.38677095
2021-06-05,37692.28,37921.35,34832.17,35539.49,11565.4062185
2021-06-06,35800.48,36812.39,35530.0,36268.91,2408.24046747
2021-06-07,33567.26,34069.0,32399.46,32869.08,8731.31753358
2021-06-08,33402.13,33561.1,32408.53,32990.37,4557.44323962
2021-06-09,37404.75,37685.0,36675.0,36813.86,3209.01113074
2021-06-10,36812.93,38425.67,35800.0,36694.05,16644.11544643
2021-06-11,37340.08,37448.0,35123.67,35250.26,4851.40263689
2021-06-12,35557.32,35949.49,34780.57,35195.09,2150.33978671
2021-06-13,39015.24,39847.57,38744.83,39283.74,3825.51597598
2021-06-14,40537.93,40850.0,39860.99,40530.39,2818.30443542
2021-06-15,40158.06,40425.0,39612.0,40271.81,1991.9742505
2021-06-16,38351.0,39133.37,38200.04,38811.19,2995.48055622
2021-06-17,38103.94,38216.22,37223.32,37935.17,3210.32936886
2021-06-18,37935.17,38107.18,35153.16,35841.81,20261.43938084
2021-06-19,35484.8,35876.87,35111.0,35798.24,2388.50614419
2021-06-20,35585.79,35741.54,33650.0,34229.08,4262.23075669
2021-06-21,31609.82,33261.29,31160.0,32918.54,6987.66136441
2021-06-22,32916.6,33352.0,28800.0,32538.37,41322.43560537
2021-06-23,33819.08,34881.02,32739.15,33688.35,15890.64629418
2021-06-24,34654.87,35500.0,34255.48,34774.0,3509.82629977
2021-06-25,34776.7,34889.31,31300.0,31594.63,22995.3415965
2021-06-26,32358.22,32711.68,30173.49,32275.19,15705.80708555
2021-06-27,34708.53,34999.97,34226.54,34354.83,3144.27136423
2021-06-28,34493.22,35140.0,34233.35,34871.31,2747.49339391
2021-06-29,35906.17,36094.42,34680.67,34763.8,3640.31773373
2021-06-30,35060.0,35066.54,34079.0,34338.21,2174.80086873
2021-07-01,34338.21,34474.15,32703.48,33516.11,11036.15010457
2021-07-02,33154.88,33905.0,32704.73,33805.02,9463.93627169
2021-07-03,34685.03,34844.29,34390.53,34783.0,864.2670771
2021-07-04,35284.06,35290.82,34034.34,34210.23,2379.58325303
2021-07-05,33697.78,34781.75,33655.15,34660.65,1443.30071641
2021-07-06,34225.72,34801.7,33960.36,34720.25,1579.39992756
2021-07-07,33879.5,33934.62,33073.07,33317.51,3210.83959383
2021-07-08,33317.51,33500.0,32111.0,32875.95,10936.50781665
2021-07-09,33824.25,34267.14,33617.15,33649.77,1130.01996619
2021-07-10,33515.35,33805.15,33333.33,33472.51,1064.16242949
2021-07-11,34259.22,34670.0,34029.77,34308.38,1531.70018225
2021-07-12,33077.43,33241.99,32843.42,33127.35,1114.78504584
2021-07-13,32734.14,32812.92,31658.47,31942.23,3010.43732807
2021-07-14,32815.75,33187.6,32450.82,32661.04,1416.67859998
2021-07-15,32661.03,32661.04,31064.77,31868.68,9856.93194463
2021-07-16,31389.57,31649.0,31179.01,31388.24,1676.38922691
2021-07-17,31533.9,32450.0,31483.75,32085.24,1409.59479617
2021-07-18,31786.37,31850.0,31440.44,31747.43,984.71627023
2021-07-19,30842.04,31052.65,29507.8,29662.31,6420.56718651
2021-07-20,29662.32,30000.0,29301.56,29796.16,11691.39536206
2021-07-21,30705.36,32825.0,30564.5,32135.19,12827.60709267
2021-07-22,32287.75,32780.0,32206.4,32699.0,1806.46823733
2021-07-23,33647.27,33854.55,33424.7,33708.68,1586.27444582
2021-07-24,33709.87,34525.0,33555.0,34283.01,8278.47799121
2021-07-25,35428.25,39770.0,35251.54,38300.01,12548.00052129
2021-07-26,38300.01,40593.93,36774.45,37262.77,27805.85715963
2021-07-27,39475.99,40352.0,38935.0,39694.11,6709.66135612
2021-07-28,39694.11,40925.56,38803.34,40035.1,20489.34823762
2021-07-29,40039.44,40258.25,39660.51,39824.58,1869.35729124
2021-07-30,39824.58,42320.57,38342.0,42237.95,13193.87711466
2021-07-31,41499.0,42605.64,41150.0,42074.65,2713.11633202
2021-08-01,39859.18,40108.14,39241.5,39671.67,2601.39708396
2021-08-02,39671.68,40459.68,38690.0,39149.59,9778.01508132
2021-08-03,38189.4,38559.36,37760.0,37952.63,2170.92573372
2021-08-04,39718.9,39831.0,39166.13,39343.31,2885.2920867
2021-08-05,39345.78,41447.89,37300.0,40888.74,25610.9976436
2021-08-06,42869.59,43974.0,42607.0,43316.79,3683.50580844
2021-08-07,44628.11,44831.26,43778.28,44382.47,3912.06946522
2021-08-08,43829.15,44015.05,42821.3,43614.98,5289.59672757
2021-08-09,43610.01,46497.42,43300.0,46285.48,14175.09121379
2021-08-10,45465.58,46180.25,44650.27,45595.66,11039.92258433
2021-08-11,45553.1,46223.95,45450.0,45614.87,1703.2481979
2021-08-12,44422.15,45400.0,44249.64,45274.98,2046.31507112
2021-08-13,45274.98,47953.9,45150.77,47833.64,9841.91231178
2021-08-14,47109.64,47400.0,46515.83,46756.7,1332.44266784
2021-08-15,47014.38,48076.52,46804.52,47424.28,2975.29292926
2021-08-16,45903.22,46646.41,45259.0,46391.24,2276.06250829
2021-08-17,44675.34,45288.16,44216.47,45082.92,2821.94716442
2021-08-18,44709.1,45226.74,43955.0,44137.43,2097.03459098
2021-08-19,46769.02,47396.0,46644.95,47097.8,2503.1297574
2021-08-20,47097.81,49400.0,46704.79,49342.4,10681.54072901
2021-08-21,48642.71,49821.92,48285.28,48867.02,7454.064408
2021-08-22,49284.38,50425.0,49100.86,50338.18,3429.41331725
2021-08-23,49504.53,49703.96,48792.36,49506.58,1726.7023929
2021-08-24,47682.45,48300.0,47658.01,48022.29,1682.4612845
2021-08-25,48991.57,49365.1,47618.0,47894.22,1904.95436213
2021-08-26,47893.4,48060.67,46315.48,46851.47,9746.36631781
2021-08-27,46925.94,49185.12,46864.56,49077.57,6829.70296557
2021-08-28,48942.89,49667.1,47801.0,48183.83,2601.50760604
2021-08-29,48802.58,48906.51,47777.0,47897.69,2376.13992725
2021-08-30,46996.8,47305.88,46708.93,47056.72,2590.9485219
2021-08-31,47110.33,47319.0,46537.62,47158.9,2552.04940464
2021-09-01,47158.9,49125.0,47110.0,48839.86,10458.78899014
2021-09-02,49279.38,49747.95,48349.66,49727.89,2807.65217893
2021-09-03,49724.55,51064.44,49227.12,50025.0,11769.57403986
2021-09-04,49944.89,50336.02,49669.69,49857.36,1162.88061329
2021-09-05,51789.17,51961.88,51476.65,51722.74,1631.16838088
2021-09-06,52698.8,52944.96,52400.0,52539.52,2297.29447883
2021-09-07,52536.49,52750.0,42830.77,46894.5,26725.52087217
2021-09-08,46464.38,47333.0,44423.49,46060.36,15573.7324537
2021-09-09,46174.41,47400.0,45640.0,46400.0,11187.85748537
2021-09-10,46565.1,46770.66,44140.48,44851.45,12640.99695095
2021-09-11,45173.66,45499.43,44754.31,45340.26,1024.34251966
2021-09-12,45342.69,46462.98,44905.71,46024.23,5475.51569783
2021-09-13,44724.97,46886.6,43465.0,45102.18,9838.84136989
2021-09-14,45102.19,47483.47,45065.83,46891.28,9861.00255054
2021-09-15,46886.49,48499.0,46705.0,48302.76,10040.37853744
2021-09-16,48302.76,48499.99,47035.14,48093.11,8274.00473747
2021-09-17,48091.06,48350.0,46754.99,48335.54,8748.8421276
2021-09-18,48337.94,48825.62,47610.0,47863.25,6396.365856
2021-09-19,47863.25,48346.73,45164.04,45658.47,8322.77471779
2021-09-20,45544.17,45789.2,40200.0,42422.84,21591.05640132
2021-09-21,42420.33,43639.88,39600.0,41899.16,17859.13549864
2021-09-22,41900.64,44314.11,41799.0,44063.37,11731.36786677
2021-09-23,44064.71,45000.0,43388.88,44285.53,10269.01604059
2021-09-24,44286.25,45176.56,40800.0,42722.31,11191.14925926
2021-09-25,42722.35,42998.76,41697.04,42247.96,6690.59371676
2021-09-26,42247.96,44366.96,40804.1,44035.87,8411.23450323
2021-09-27,44029.15,44288.8,41953.96,42647.7,8773.24540198
2021-09-28,42650.62,42733.25,40750.12,42250.07,10934.90692439
2021-09-29,42249.26,43828.52,40904.2,43510.25,11285.44299673
2021-09-30,43510.18,44110.17,42720.45,43626.13,11193.42791188
2021-10-01,43632.82,48500.0,43520.35,47605.42,19749.19212332
2021-10-02,47601.82,48359.33,47120.11,47915.24,6411.34547817
2021-10-03,47915.2,49300.0,47262.8,47775.75,8550.32802023
2021-10-04,47777.02,49786.0,46930.82,49181.94,13383.96983902
2021-10-05,49179.48,51906.23,49154.75,51341.43,18653.54329683
2021-10-06,51272.63,55757.11,50416.01,55086.03,26407.76516669
2021-10-07,55086.54,55086.54,53379.0,53894.41,12962.1877288
2021-10-08,53894.41,56113.0,53634.41,54702.16,12074.81131491
2021-10-09,54696.84,55990.0,54112.95,55881.42,7986.01134841
2021-10-10,55881.41,56789.13,54381.93,56478.35,9893.09235957
2021-10-11,56478.35,57833.23,55893.81,56986.01,13020.06738257
2021-10-12,56991.21,57665.06,54050.01,56084.61,14259.08233795
2021-10-13,56084.6,58520.71,54236.09,57990.8,14605.67901534
2021-10-14,57990.8,59737.47,56832.32,59604.98,14575.53697927
2021-10-15,59610.1,62910.0,58758.01,61739.72,22484.65545551
2021-10-16,61737.18,62350.0,60139.01,60921.18,9278.45145476
2021-10-17,60922.08,62562.5,58990.16,62353.45,9784.21011668
2021-10-18,62350.03,62987.0,59887.74,62418.09,19327.90010303
2021-10-19,62423.42,64500.0,61333.0,64061.04,16263.70315369
2021-10-20,64058.65,66999.0,63525.0,65049.32,22479.50581596
2021-10-21,65049.33,66650.85,62050.0,63056.58,19897.14191774
2021-10-22,63054.01,63750.0,60000.0,61153.09,15217.10635071
2021-10-23,61152.88,61750.0,59650.0,60999.99,6234.50033984
2021-10-24,60999.99,62229.54,59522.89,62065.9,9266.35150727
2021-10-25,62063.74,63726.58,61802.47,62457.58,9855.76785536
2021-10-26,62455.9,63126.16,59900.23,61169.03,11373.01380938
2021-10-27,61213.03,61396.11,58100.0,58826.33,14959.3272108
2021-10-28,58827.29,62145.98,58000.0,61526.14,15387.6191684
2021-10-29,61526.13,62974.0,60354.36,61476.16,13663.79672683
2021-10-30,61476.16,62427.02,60879.57,61438.38,6166.68241252
2021-10-31,61438.38,61779.87,59619.53,60550.0,8100.47967862
2021-11-01,60553.1,62500.0,60316.57,61476.85,10325.10902571
2021-11-02,61479.34,64282.81,61347.99,62793.73,12427.75635857
2021-11-03,62847.81,63548.56,60070.0,62712.02,9571.95504105
2021-11-04,62712.02,62779.07,60728.77,60932.93,4978.51404201
2021-11-05,61545.61,61978.16,60777.0,61248.09,8465.1937123
2021-11-06,61248.09,62352.38,60125.0,62235.01,6700.08526175
2021-11-07,62235.0,65682.03,61532.7,65476.65,10492.97809384
2021-11-08,65481.4,68568.85,65170.53,68157.0,14669.5224307
2021-11-09,68157.01,68276.58,66259.98,66345.14,13269.12574028
2021-11-10,66345.15,69000.0,63000.0,64700.0,16816.47507655
2021-11-11,64696.57,65600.0,64171.0,64694.45,9278.81326304
2021-11-12,64694.44,64962.99,62300.0,63618.26,11727.8465048
2021-11-13,63618.25,65330.03,63394.17,64913.73,5783.4695898
2021-11-14,64915.46,66198.48,63596.9,65732.99,6687.49881623
2021-11-15,65732.99,66339.9,60388.0,60991.17,14363.61971315
2021-11-16,60969.91,61418.19,58611.0,59606.06,20841.59836023
2021-11-17,59606.05,60977.21,58380.0,59818.23,18568.38323274
2021-11-18,59818.23,60053.22,55625.0,56436.38,24042.29457243
2021-11-19,56444.47,59058.97,55902.0,58473.0,14610.77548864
2021-11-20,58473.0,59900.0,57429.18,59065.81,6667.36425349
2021-11-21,59065.81,60070.0,56827.33,57474.25,7779.65349541
2021-11-22,57520.48,59397.55,55641.03,56550.0,13659.16747831
2021-11-23,56550.0,57886.03,55377.0,56620.22,13655.35679832
2021-11-24,56620.23,58289.75,55875.01,57138.22,12864.81317436
2021-11-25,57138.23,59445.99,57109.92,57867.97,10044.0399878
2021-11-26,57867.97,57950.93,53533.0,54294.75,23659.34142665
2021-11-27,54294.5,55316.67,53727.91,54421.29,7718.05009935
2021-11-28,54422.39,58280.36,53327.0,57400.8,9987.24808221
2021-11-29,57400.0,58908.27,56300.0,56310.25,13181.71141955
2021-11-30,56300.0,59249.77,55930.0,56820.75,17366.06482217
2021-12-01,56820.55,59118.84,55845.0,56963.32,15973.81942584
2021-12-02,56960.29,57414.93,56055.19,56780.42,11395.10309575
2021-12-03,56780.41,57661.43,42333.0,47502.84,28608.84134158
2021-12-04,47844.68,49782.44,46200.0,49519.73,27999.0263605
2021-12-05,49519.72,49783.0,47827.0,48758.62,23336.45351964
2021-12-06,48758.4,51449.43,47200.0,50944.08,19375.30529415
2021-12-07,50941.5,51995.0,50067.1,50459.64,11142.45786031
2021-12-08,50453.04,51226.78,48724.04,50608.08,6534.40153532
2021-12-09,48100.38,48770.0,47323.23,48264.63,6931.82536359
2021-12-10,48265.25,50035.43,46833.14,48349.6,13940.23267153
2021-12-11,48342.94,49721.59,47809.12,49011.32,8363.54739677
2021-12-12,49011.32,50828.13,48518.23,49275.97,10154.00176287
2021-12-13,49272.45,49335.46,45727.92,46709.76,16797.62032161
2021-12-14,46709.76,48686.91,46400.0,48141.42,13991.05457918
2021-12-15,48160.61,49500.0,46555.1,48524.84,9594.41171966
2021-12-16,48529.63,49398.93,47462.76,47722.79,11415.14954659
2021-12-17,47721.9,47744.91,45511.02,46618.74,12419.67844549
2021-12-18,46618.74,48078.05,46235.43,47624.94,6364.71141434
2021-12-19,47624.94,48345.71,46241.35,46434.08,7031.65309829
2021-12-20,46434.08,48816.85,45570.0,48618.68,13011.28761332
2021-12-21,48617.78,49578.0,48333.75,48988.42,11567.4205791
2021-12-22,48998.06,49555.0,48073.53,48396.21,8844.16220315
2021-12-23,48395.6,51527.62,48050.05,51029.0,13496.97178435
2021-12-24,51029.0,51851.62,50492.52,50912.36,8305.70758291
2021-12-25,50912.37,51154.7,49650.0,49894.37,5019.62150311
2021-12-26,49896.02,51295.33,49592.91,50882.33,5462.83510044
2021-12-27,50882.34,52025.0,48755.01,49221.76,12915.77661761
2021-12-28,49217.17,49467.89,47321.02,47909.37,14424.51077077
2021-12-29,47904.86,48080.64,45981.65,46778.41,14704.17717981
2021-12-30,46766.07,47926.15,46709.34,47285.73,16544.9132593
2021-12-31,47285.73,48574.7,45650.0,47187.99,12887.901811
2022-01-01,47188.0,47951.21,46690.0,47093.4,6118.6504209
2022-01-02,47095.58,47960.12,46714.91,47090.32,5247.18030558
2022-01-03,47090.32,47583.33,45713.29,46157.15,8069.23192963
2022-01-04,46153.68,47532.89,45515.0,46304.01,15811.69009095
2022-01-05,46304.01,47076.55,42500.0,43047.13,28024.71470177
2022-01-06,43048.04,43594.12,41000.0,41834.3,22146.48120553
2022-01-07,41834.97,42815.0,40571.53,41977.37,19926.051342
2022-01-08,41976.07,42318.97,40505.3,41770.5,15582.68118359
2022-01-09,41769.53,42831.12,41209.53,42030.31,11269.91539623
2022-01-10,42032.18,42397.02,39750.0,42120.64,21224.34560958
2022-01-11,42120.64,43130.0,41274.8,42724.15,18078.33910908
2022-01-12,42729.08,44342.83,42481.81,43688.34,16210.88292664
2022-01-13,43691.15,44453.22,42325.0,42909.42,15346.56985771
2022-01-14,42921.2,43473.98,41752.0,43003.49,12143.16654953
2022-01-15,43000.24,43819.39,42577.35,42994.06,6018.37141621
2022-01-16,42993.12,43497.24,42353.0,42670.02,7642.25357341
2022-01-17,42673.47,42987.73,41567.64,42125.75,10111.53910396
2022-01-18,42122.54,42692.71,41287.79,41788.7,14588.76695748
2022-01-19,41788.88,42586.03,41126.0,41900.53,14801.56094402
2022-01-20,41900.53,43511.99,38242.24,38926.62,30024.8082927
2022-01-21,38926.36,39300.0,35422.0,35750.73,42574.65934593
2022-01-22,35743.67,36192.56,34017.56,35469.61,27908.75633386
2022-01-23,35469.61,36555.55,34625.0,35195.67,17279.34761306
2022-01-24,35194.61,37574.63,32933.33,36062.44,38397.82278009
2022-01-25,36062.07,38000.0,35716.15,37633.85,21235.96391586
2022-01-26,37632.92,38960.0,35530.07,35997.94,30167.7555634
2022-01-27,35997.94,37500.0,35526.36,37232.39,22288.54630906
2022-01-28,37232.39,38023.74,36162.48,37680.33,20223.0524169
2022-01-29,37680.9,38748.43,37300.0,38148.43,12500.14026919
2022-01-30,38148.43,38384.07,36640.94,37026.45,12209.25458508
2022-01-31,37025.35,38785.04,36810.01,38477.02,18224.89223897
2022-02-01,38475.51,39300.0,38021.53,38429.17,15839.05824565
2022-02-02,38427.29,38788.99,36584.29,37019.84,13898.83113103
2022-02-03,37019.85,37716.88,36259.01,37566.75,12950.95177101
2022-02-04,37568.9,41970.0,37318.0,41557.54,24502.56731248
2022-02-05,41559.01,41934.38,40955.4,41610.64,8115.0400866
2022-02-06,41610.65,43036.87,41135.39,42835.99,11326.59660917
2022-02-07,42835.26,45035.0,42258.61,44916.93,17605.80268843
2022-02-08,44915.07,45519.24,42688.0,43624.5,19755.91327903
2022-02-09,43619.48,44865.46,43215.67,43917.95,12109.36620445
2022-02-10,43918.15,45855.0,42617.7,42865.92,22074.59126005
2022-02-11,42865.91,43962.13,42000.0,42296.23,16631.87229263
2022-02-12,42296.23,43050.0,41750.0,42293.1,8067.85747356
2022-02-13,42293.1,42781.96,41570.0,41788.17,7747.30943113
2022-02-14,41789.15,43813.89,41743.87,43601.75,15402.0222931
2022-02-15,43601.75,44775.96,43541.37,44081.12,12563.96814061
2022-02-16,44081.12,44411.06,43330.59,43640.93,9703.12139266
2022-02-17,43640.93,44056.89,40099.99,40660.6,19408.15997511
2022-02-18,40660.64,40990.9,39425.07,40266.68,14859.09890415
2022-02-19,40266.68,40469.82,39304.19,39367.29,6683.88990971
2022-02-20,39370.68,39506.91,38000.0,39248.58,13482.77712772
2022-02-21,39248.56,39383.08,36350.0,36751.36,22849.66558861
2022-02-22,36753.62,38469.06,36534.6,37996.82,19736.07124102
